,CustomerId,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
4982,15569120,615,7,0.0,2,1,1,0
4983,15723721,543,4,140916.81,1,1,0,0
4984,15777122,553,4,0.0,2,1,1,0
4985,15742681,554,4,121365.39,1,1,1,0
4986,15582090,684,4,0.0,1,1,0,0
4987,15711254,452,7,0.0,2,1,0,0
4988,15775067,606,3,93578.68,2,0,1,1
4989,15602851,629,9,0.0,1,1,0,0
4990,15802857,659,8,115409.6,1,0,1,0
4991,15701175,493,8,90791.69,1,1,1,0
4992,15783019,794,9,123681.32,3,1,0,1
4993,15728912,554,6,92436.86,1,1,0,0
4994,15585580,796,9,167194.36,1,1,1,1
4995,15583480,807,4,0.0,2,0,1,0
4996,15620341,500,9,160838.13,2,1,0,0
4997,15613886,722,1,0.0,1,1,0,1
4998,15792916,559,7,144470.77,1,1,1,0
4999,15710408,584,3,0.0,2,1,1,0
5000,15598695,834,9,130169.27,2,0,1,0
5001,15649354,754,4,0.0,2,1,1,0
5002,15737556,590,7,81076.8,2,1,1,1
5003,15671610,740,7,0.0,1,1,1,0
5004,15625092,502,3,101465.31,1,1,0,1
5005,15741032,733,5,0.0,1,0,1,0
5006,15750014,755,0,113865.23,2,1,1,0
5007,15784761,554,7,87603.35,3,0,1,1
5008,15768359,534,4,120037.96,1,1,0,0
5009,15805769,656,4,0.0,2,1,0,0
5010,15719508,575,7,121205.15,4,1,1,1
5011,15609011,480,8,75408.33,1,1,0,1
5012,15703106,575,5,0.0,2,1,1,0
5013,15626795,672,3,0.0,1,1,0,1
5014,15773731,758,5,0.0,2,0,0,0
5015,15756196,682,6,121818.84,2,0,1,0
5016,15687903,501,8,0.0,2,1,0,0
5017,15777599,746,6,141806.0,2,1,1,0
5018,15754577,556,8,61354.14,1,1,0,1
5019,15584113,823,4,124954.94,1,0,1,1
5020,15669589,491,1,95039.12,1,0,1,1
5021,15632793,638,9,103417.74,1,1,1,0
5022,15711130,734,2,0.0,2,1,0,0
5023,15615254,555,10,43028.77,1,1,0,0
5024,15720583,745,0,119638.21,1,1,1,1
5025,15780432,728,3,122689.51,2,0,0,1
5026,15673223,626,10,0.0,2,0,0,0
5027,15807989,681,8,73179.34,2,1,1,0
5028,15761168,478,4,171913.87,1,1,0,1
5029,15651272,709,5,0.0,2,1,1,0
5030,15812832,562,8,92659.2,2,1,0,0
5031,15680517,769,7,137239.17,1,1,1,1
5032,15750569,684,3,102955.14,2,1,0,0
5033,15690743,536,8,65190.29,1,1,1,1
5034,15627741,631,2,96863.52,2,1,1,0
5035,15712121,657,5,154983.98,1,1,0,0
5036,15805429,699,3,106819.65,1,0,1,0
5037,15814923,606,7,128578.52,1,1,1,0
5038,15589230,612,2,126473.33,1,0,1,0
5039,15775490,660,5,110570.78,2,1,0,0
5040,15749727,829,7,0.0,2,0,1,0
5041,15619238,567,8,0.0,2,1,0,0
5042,15593468,850,3,0.0,2,1,1,0
5043,15718454,712,2,0.0,2,0,0,0
5044,15789498,562,3,111099.79,2,0,0,0
5045,15744691,755,3,0.0,3,1,0,0
5046,15708289,793,3,100913.57,1,0,0,0
5047,15790412,471,8,0.0,2,1,1,0
5048,15741416,707,2,16893.59,1,1,1,0
5049,15598894,784,10,122267.85,1,0,0,0
5050,15663294,703,1,125685.79,1,1,1,0
5051,15572728,704,8,127397.34,1,1,0,0
5052,15706729,662,0,105271.56,1,0,1,0
5053,15674433,636,2,115265.14,1,0,0,0
5054,15641170,640,4,0.0,1,0,0,0
5055,15806284,739,1,0.0,2,1,1,0
5056,15690958,767,2,139542.82,1,0,1,0
5057,15606386,753,3,111512.75,3,1,0,1
5058,15682322,714,9,148466.93,2,0,1,0
5059,15579915,707,4,0.0,2,1,0,0
5060,15681928,577,4,108155.49,1,1,0,0
5061,15734005,633,1,0.0,2,1,0,0
5062,15650432,849,10,84622.13,1,1,1,0
5063,15592578,614,7,146997.64,2,0,0,0
5064,15671243,558,9,0.0,2,1,0,0
5065,15775709,832,10,98590.25,1,1,0,0
5066,15702631,567,2,0.0,2,1,1,0
5067,15602282,587,8,134980.74,1,1,1,1
5068,15717879,712,5,108078.56,1,1,1,0
5069,15740878,655,9,0.0,2,0,1,0
5070,15794468,641,6,0.0,2,0,0,0
5071,15773277,676,5,106836.67,2,1,0,0
5072,15572657,472,8,102490.27,1,0,1,0
5073,15800295,644,9,112746.54,2,0,0,0
5074,15672397,598,0,125487.89,1,0,0,0
5075,15684921,792,8,142862.21,1,1,1,0
5076,15720676,700,7,0.0,2,1,0,0
5077,15731829,616,10,0.0,2,1,0,0
5078,15732672,743,6,79388.33,1,1,1,0
5079,15692406,427,5,0.0,2,1,1,0
5080,15764405,731,10,0.0,2,1,1,0
5081,15757537,610,6,107784.65,1,1,1,0
5082,15793307,724,4,142880.28,3,0,0,1
5083,15660679,653,9,149571.94,1,1,0,0
5084,15666856,774,1,142767.39,1,1,1,0
5085,15687372,547,8,121537.71,2,1,0,1
5086,15667289,719,2,0.0,2,0,0,0
5087,15624641,740,9,0.0,1,1,0,1
5088,15734610,543,4,89838.71,3,1,0,1
5089,15631882,688,9,103399.87,1,0,0,0
5090,15642709,474,9,0.0,2,0,0,0
5091,15811026,505,5,136855.94,2,1,0,0
5092,15596303,688,0,0.0,2,1,0,1
5093,15787255,650,2,140891.46,3,1,1,1
5094,15617166,610,0,0.0,1,1,0,0
5095,15742442,705,5,89364.91,1,0,1,0
5096,15758692,669,7,146011.4,1,0,0,0
5097,15568238,650,8,0.0,2,1,1,0
5098,15730353,550,9,145294.08,2,1,0,0
5099,15731555,595,9,106000.12,1,0,0,1
5100,15582404,572,5,0.0,2,1,0,0
5101,15721462,622,2,0.0,2,1,1,0
5102,15632899,662,9,104508.77,2,0,0,0
5103,15808526,783,3,127539.3,1,1,1,1
5104,15694349,714,7,0.0,1,0,1,0
5105,15718465,671,3,96891.46,1,1,0,1
5106,15682995,600,1,78535.25,1,1,0,0
5107,15584776,847,9,112712.17,1,1,0,0
5108,15777772,650,9,119618.42,1,1,1,0
5109,15576156,710,6,0.0,1,1,0,0
5110,15646756,682,8,74963.5,1,1,1,0
5111,15742886,642,1,138023.79,2,0,1,0
5112,15586135,536,4,0.0,1,1,1,0
5113,15616152,754,1,185513.67,1,1,0,0
5114,15721460,678,8,185648.56,1,0,0,1
5115,15727317,533,1,102286.6,3,1,0,1
5116,15649536,741,4,128015.83,1,1,0,0
5117,15754929,757,10,39539.39,2,0,0,0
5118,15572051,721,3,0.0,1,1,1,0
5119,15668142,700,3,77608.46,2,1,1,0
5120,15701176,663,5,141462.13,1,1,0,0
5121,15708422,677,0,0.0,2,0,0,0
5122,15655632,655,2,131691.33,1,1,0,0
5123,15744606,832,8,93833.86,1,0,1,0
5124,15612140,721,7,137933.39,1,1,1,0
5125,15656086,542,8,105770.14,1,0,1,1
5126,15655298,654,5,0.0,2,0,1,0
5127,15644796,821,8,0.0,2,0,1,1
5128,15726250,508,3,166328.65,2,0,1,0
5129,15764432,588,2,164307.77,1,1,0,0
5130,15631721,691,9,163965.69,2,0,1,0
5131,15707479,664,7,125608.72,1,1,0,0
5132,15579826,439,9,0.0,1,1,0,0
5133,15668104,479,6,118433.94,1,0,1,0
5134,15641604,850,10,98488.08,1,1,0,1
5135,15587240,518,4,0.0,2,0,1,0
5136,15680767,717,10,98362.35,2,1,1,0
5137,15601594,698,6,144237.91,4,1,0,1
5138,15589969,850,6,0.0,1,0,1,0
5139,15703728,700,4,0.0,1,1,0,1
5140,15617790,626,4,105767.28,2,0,0,0
5141,15662500,774,9,0.0,2,1,0,0
5142,15778526,719,5,0.0,2,0,0,0
5143,15670584,646,2,0.0,1,1,1,1
5144,15748069,485,3,134467.26,1,1,1,0
5145,15680597,784,1,138515.02,1,1,1,0
5146,15628992,850,2,128647.98,2,0,0,0
5147,15719624,669,9,121858.98,1,1,0,0
5148,15812767,731,3,0.0,2,1,1,0
5149,15689201,721,1,120108.56,1,0,1,0
5150,15614716,515,0,196853.62,1,1,1,0
5151,15683618,774,3,121418.62,1,1,1,0
5152,15799631,585,10,0.0,2,1,1,0
5153,15692259,695,9,0.0,2,1,0,0
5154,15590966,729,4,97495.8,2,0,0,0
5155,15656426,713,3,0.0,2,0,0,0
5156,15675256,555,5,127343.4,1,0,1,0
5157,15751185,699,0,158633.61,1,1,0,0
5158,15789582,587,9,0.0,1,1,0,0
5159,15651103,762,9,183744.98,1,1,1,0
5160,15672299,510,6,0.0,2,1,1,0
5161,15772250,842,9,0.0,1,0,0,0
5162,15763922,608,7,79962.92,2,1,0,0
5163,15633870,850,10,0.0,2,1,1,0
5164,15624323,642,4,0.0,2,1,1,0
5165,15688612,850,7,140956.99,1,0,0,0
5166,15694644,455,6,0.0,1,1,1,0
5167,15587174,726,7,0.0,2,1,1,1
5168,15579559,544,8,145241.63,1,1,1,0
5169,15775430,651,7,138008.06,2,1,0,0
5170,15623695,814,4,0.0,2,1,1,0
5171,15760849,537,2,0.0,2,1,1,0
5172,15813095,553,2,0.0,2,1,0,0
5173,15705281,800,9,0.0,1,1,0,0
5174,15812594,791,7,0.0,2,1,0,0
5175,15626322,699,9,127570.93,2,1,0,0
5176,15723105,756,6,0.0,1,1,1,0
5177,15588449,591,5,107812.67,1,0,1,1
5178,15794849,850,7,91560.58,2,0,0,0
5179,15620000,760,6,121303.77,2,1,1,0
5180,15799720,569,8,161546.68,2,0,1,0
5181,15711287,661,5,128415.45,1,1,0,0
5182,15613102,670,2,57530.06,1,1,1,1
5183,15621440,694,1,0.0,2,0,1,0
5184,15677146,728,4,142243.54,2,1,0,0
5185,15801169,764,9,138341.51,1,1,0,1
5186,15722425,639,9,0.0,2,1,0,0
5187,15682421,683,2,0.0,2,0,1,1
5188,15691910,663,4,0.0,3,1,0,0
5189,15721779,826,5,146466.46,2,0,0,0
5190,15579548,735,5,0.0,2,1,0,0
5191,15681075,682,1,0.0,1,1,1,0
5192,15607884,663,8,0.0,2,1,1,0
5193,15767757,562,9,120307.58,1,1,1,0
5194,15791550,696,4,87637.26,2,0,0,0
5195,15658589,850,2,94652.04,1,1,1,0
5196,15670822,719,7,114415.84,1,1,1,0
5197,15629744,804,8,0.0,2,0,1,0
5198,15660768,604,1,84315.02,1,0,0,0
5199,15726310,782,3,0.0,2,1,0,0
5200,15641298,512,9,93955.83,2,1,0,0
5201,15625675,569,1,67087.69,1,1,0,0
5202,15713354,597,6,101528.61,1,1,0,1
5203,15633866,753,1,110824.52,1,1,1,0
5204,15704231,430,8,0.0,1,1,1,0
5205,15735400,756,8,179960.2,1,1,0,0
5206,15632826,493,3,134006.77,1,1,0,0
5207,15751022,777,10,121532.17,2,1,1,0
5208,15664737,779,7,0.0,2,1,1,0
5209,15681126,702,2,0.0,1,1,1,0
5210,15738954,551,7,129717.3,2,0,0,0
5211,15662263,749,4,94762.16,2,1,1,0
5212,15621611,742,5,155196.17,1,0,1,1
5213,15783752,752,4,129514.99,1,1,1,0
5214,15709474,740,3,113386.36,2,1,1,1
5215,15701280,576,3,0.0,1,0,1,1
5216,15671104,637,3,172196.23,1,1,1,0
5217,15796434,724,5,97612.12,1,1,1,0
5218,15781505,685,4,104719.94,2,1,0,0
5219,15625819,625,7,0.0,1,1,0,0
5220,15753174,571,9,139592.98,3,1,0,1
5221,15654067,584,4,0.0,2,1,0,0
5222,15724719,550,7,139096.85,1,1,0,0
5223,15624695,662,7,140301.72,1,0,1,0
5224,15718216,803,3,0.0,1,1,0,0
5225,15586300,615,7,0.0,2,1,1,0
5226,15783349,481,1,111233.09,1,1,1,0
5227,15725767,701,3,0.0,2,1,0,0
5228,15791925,751,10,147737.63,1,0,1,0
5229,15793585,675,8,0.0,2,1,1,0
5230,15576641,733,5,125725.02,2,1,1,0
5231,15749519,822,6,128289.7,3,1,0,1
5232,15684960,559,5,0.0,1,1,0,1
5233,15591286,731,4,88826.07,1,1,1,1
5234,15668323,678,1,143443.61,1,1,0,1
5235,15608528,645,9,0.0,4,1,1,1
5236,15645184,701,2,0.0,2,1,0,0
5237,15702566,554,8,149134.46,1,1,1,0
5238,15660840,723,3,124119.54,1,1,0,0
5239,15750811,766,3,116822.7,1,0,0,0
5240,15733842,597,1,103219.47,1,1,0,0
5241,15581526,574,1,0.0,2,0,0,0
5242,15662751,655,0,81954.6,1,1,1,1
5243,15684319,780,10,95196.26,1,1,0,1
5244,15702190,672,5,0.0,2,1,1,0
5245,15588517,717,7,0.0,2,1,1,0
5246,15801863,521,2,136555.01,2,1,1,0
5247,15584271,633,5,0.0,1,1,1,0
5248,15700366,669,3,119452.03,1,1,1,0
5249,15804038,740,9,0.0,1,0,1,1
5250,15720820,462,9,69881.09,2,0,1,0
5251,15743759,619,5,0.0,2,1,1,0
5252,15749947,665,7,0.0,2,1,1,0
5253,15670496,655,9,0.0,2,0,0,0
5254,15746664,463,8,204223.03,1,1,0,0
5255,15745533,799,1,110314.21,2,1,0,1
5256,15761497,713,1,163760.82,1,0,0,1
5257,15628600,807,1,141069.18,3,1,1,0
5258,15627002,728,1,115934.74,1,1,1,0
5259,15614635,582,2,151457.88,1,0,1,0
5260,15731281,704,3,154206.07,2,1,1,0
5261,15814022,714,9,89928.99,1,1,0,0
5262,15659194,628,8,89182.09,1,1,1,0
5263,15745030,809,1,79706.25,2,1,0,0
5264,15691817,547,5,0.0,3,0,0,1
5265,15707488,560,5,0.0,2,1,0,0
5266,15784700,811,7,117799.28,1,1,1,0
5267,15710397,584,4,0.0,2,1,0,0
5268,15687648,691,1,0.0,2,0,0,0
5269,15732281,680,6,146422.22,1,1,0,1
5270,15607230,588,9,150186.22,2,1,1,0
5271,15567630,721,6,100275.88,1,1,0,1
5272,15587507,850,6,0.0,1,1,0,1
5273,15733904,529,9,147493.89,1,1,0,0
5274,15709511,622,8,0.0,2,1,0,0
5275,15579616,683,8,0.0,2,0,1,0
5276,15694852,575,4,121823.4,2,1,1,0
5277,15589924,577,1,0.0,2,1,1,0
5278,15799300,510,0,113688.63,1,1,0,1
5279,15731330,652,7,100471.34,1,1,1,0
5280,15694129,569,3,100032.52,1,1,0,1
5281,15620372,687,3,0.0,2,0,0,0
5282,15744622,822,8,116358.0,1,1,0,0
5283,15799815,656,4,163549.63,1,0,1,0
5284,15759250,745,3,99183.9,1,1,1,0
5285,15732643,386,1,131955.07,1,1,1,1
5286,15690540,684,1,134177.06,1,0,0,0
5287,15803078,635,1,0.0,2,1,0,0
5288,15652180,582,2,0.0,2,1,1,0
5289,15741195,613,5,0.0,1,1,1,0
5290,15743490,795,9,94348.94,1,1,0,1
5291,15575510,659,2,155584.21,1,0,1,0
5292,15732610,745,6,0.0,2,1,0,0
5293,15602909,604,10,0.0,2,1,1,0
5294,15734058,509,9,170661.47,1,1,1,0
5295,15801788,706,6,185544.36,1,1,0,0
5296,15702462,619,6,52831.13,1,1,1,1
5297,15683416,572,8,97750.07,3,1,1,1
5298,15794187,695,6,114007.5,2,1,0,0
5299,15792989,543,1,104308.77,1,1,1,0
5300,15613734,640,6,84719.13,2,1,1,0
5301,15606177,672,2,0.0,2,1,0,0
5302,15636700,701,9,140236.98,1,0,1,0
5303,15645766,634,9,0.0,2,1,1,0
5304,15671345,531,6,75302.85,2,0,0,0
5305,15652469,699,1,0.0,2,1,0,0
5306,15749638,605,9,104760.82,1,1,1,1
5307,15728706,534,7,0.0,1,1,0,1
5308,15735439,449,1,113693.0,1,0,0,0
5309,15778696,684,5,174180.39,1,1,0,0
5310,15624744,622,9,115766.26,1,0,0,1
5311,15584338,714,0,0.0,2,1,0,0
5312,15726178,712,8,0.0,2,1,0,0
5313,15794939,783,5,121215.9,2,1,1,0
5314,15788068,743,10,144677.19,3,1,0,1
5315,15572956,683,5,115350.63,1,1,1,0
5316,15780386,654,5,105683.63,1,1,0,0
5317,15791114,700,1,135179.49,1,1,0,0
5318,15708046,744,0,117551.23,1,1,0,0
5319,15719779,645,1,157404.02,2,1,0,0
5320,15591550,525,3,77910.23,1,1,0,0
5321,15639368,732,0,110942.9,1,0,0,0
5322,15699830,721,7,0.0,2,1,1,0
5323,15569264,622,5,179305.09,1,1,1,0
5324,15595158,654,5,150593.59,2,1,1,0
5325,15599126,529,0,123815.86,1,1,1,1
5326,15650575,720,6,0.0,2,1,1,1
5327,15641490,850,8,69385.17,2,1,0,0
5328,15680234,667,2,138032.15,1,1,0,0
5329,15592230,620,3,0.0,2,1,1,0
5330,15626212,616,9,0.0,1,1,1,0
5331,15700627,637,2,143500.82,1,1,0,1
5332,15782641,710,3,119670.18,1,1,0,0
5333,15784445,717,1,99106.73,1,0,0,0
5334,15813681,786,2,120135.55,2,1,1,0
5335,15596649,651,8,0.0,1,1,0,0
5336,15700460,530,4,120905.03,1,0,1,1
5337,15724076,815,5,0.0,3,0,0,1
5338,15784000,715,9,102277.52,1,0,0,1
5339,15733966,496,4,125292.53,1,1,1,1
5340,15612667,680,0,0.0,1,1,0,0
5341,15654025,646,4,101629.3,1,0,0,0
5342,15589431,807,1,171937.27,1,1,1,0
5343,15578238,727,7,0.0,2,1,0,0
5344,15566269,787,5,0.0,2,1,0,0
5345,15639217,806,6,0.0,2,0,0,0
5346,15688644,603,1,129743.75,1,1,0,0
5347,15662426,649,1,0.0,1,0,1,1
5348,15720511,547,3,151191.31,1,1,0,1
5349,15567246,684,3,102630.13,2,1,1,0
5350,15647965,477,9,114023.64,2,1,1,1
5351,15679048,558,2,124227.14,1,1,1,0
5352,15675749,695,1,0.0,2,1,1,0
5353,15782181,592,6,80285.16,1,1,0,1
5354,15795738,789,4,175477.15,1,1,1,0
5355,15773751,597,1,132144.35,1,1,0,0
5356,15655436,839,2,136911.07,1,1,1,1
5357,15691396,405,5,133299.67,2,1,1,0
5358,15796958,658,7,0.0,2,1,0,0
5359,15801832,684,1,117691.0,1,1,1,1
5360,15661349,633,10,0.0,2,1,0,0
5361,15719265,589,9,0.0,2,1,0,0
5362,15779985,750,1,133199.71,2,1,1,0
5363,15663410,771,5,135506.58,3,1,1,1
5364,15704144,812,2,127154.14,2,0,1,0
5365,15774104,539,2,0.0,2,1,1,0
5366,15812230,670,5,49508.79,3,1,1,0
5367,15742848,673,5,0.0,1,1,1,0
5368,15745326,538,3,75051.49,1,0,0,1
5369,15674541,575,8,123925.23,1,0,0,1
5370,15728564,682,6,0.0,2,0,1,1
5371,15580701,712,3,153819.58,1,1,0,1
5372,15688973,598,5,0.0,2,1,1,0
5373,15709412,776,6,0.0,2,0,1,0
5374,15607753,606,10,70417.79,1,0,1,0
5375,15705352,686,7,111484.88,1,1,1,0
5376,15602500,850,1,146343.98,1,0,1,0
5377,15672437,642,1,160541.0,2,1,1,0
5378,15720968,606,2,130274.26,2,1,0,0
5379,15730796,627,7,98993.02,1,1,1,0
5380,15768219,850,0,0.0,2,1,0,0
5381,15663883,850,9,141827.33,2,1,1,0
5382,15589296,724,6,110054.45,1,1,1,0
5383,15586425,579,4,0.0,2,1,1,0
5384,15679813,727,1,0.0,1,1,0,0
5385,15681410,813,6,98088.09,1,0,1,1
5386,15668283,642,9,118317.27,4,0,0,1
5387,15624072,669,10,0.0,2,1,0,0
5388,15669664,574,1,99774.5,1,0,0,1
5389,15682728,774,4,0.0,2,0,0,0
5390,15573851,735,1,0.0,3,0,0,1
5391,15733661,639,8,133806.54,2,1,0,0
5392,15710012,738,2,0.0,2,1,0,1
5393,15763327,835,8,124993.29,2,1,1,0
5394,15668853,637,0,157622.58,1,1,1,0
5395,15639303,589,5,126111.61,1,0,1,0
5396,15691011,591,9,161651.37,2,1,1,0
5397,15638513,723,7,142856.95,2,0,0,0
5398,15648933,831,3,111100.98,1,1,1,1
5399,15628904,733,8,102918.38,1,1,1,0
5400,15644788,731,5,0.0,2,1,0,0
5401,15598161,654,10,0.0,2,1,0,0
5402,15745624,828,4,0.0,2,1,0,0
5403,15733169,590,7,125265.61,1,1,1,0
5404,15801417,657,4,82500.28,1,1,1,0
5405,15592707,531,2,175754.87,2,1,1,0
5406,15593954,516,6,109387.33,1,0,0,0
5407,15714431,561,1,100443.36,2,0,1,0
5408,15638257,682,0,83102.72,2,1,1,0
5409,15690939,575,7,0.0,1,1,1,0
5410,15723613,623,4,0.0,2,1,0,0
5411,15813640,642,7,0.0,2,1,0,0
5412,15707322,779,2,115290.27,1,0,0,1
5413,15588918,671,6,0.0,2,1,0,0
5414,15600357,495,1,140197.71,2,1,0,0
5415,15747014,850,1,105245.34,1,0,1,0
5416,15809830,630,8,0.0,2,0,1,0
5417,15662245,588,1,0.0,2,1,1,0
5418,15651075,562,3,142296.13,1,0,1,0
5419,15594456,740,4,99097.33,1,1,1,1
5420,15583462,695,5,171069.39,2,1,1,0
5421,15757661,589,7,0.0,2,0,0,0
5422,15729117,607,1,102523.88,1,1,1,0
5423,15749671,794,6,0.0,2,1,1,0
5424,15566253,580,9,143391.07,1,0,0,1
5425,15595153,644,8,106022.73,2,0,0,0
5426,15698572,636,1,0.0,1,1,0,0
5427,15674149,599,3,128960.21,2,1,1,0
5428,15623082,507,2,0.0,2,1,0,0
5429,15797905,682,7,0.0,2,1,0,0
5430,15746028,714,7,0.0,2,1,0,0
5431,15582951,696,8,126442.59,1,1,0,0
5432,15616471,599,0,0.0,1,1,1,0
5433,15641575,577,2,127261.35,1,1,0,0
5434,15638803,733,5,0.0,2,1,0,0
5435,15808283,647,4,0.0,1,1,0,0
5436,15811200,831,2,0.0,2,0,0,0
5437,15733476,543,6,73481.05,1,1,1,0
5438,15633274,679,7,160515.37,1,1,0,0
5439,15582168,713,4,149525.34,2,1,0,0
5440,15807269,690,2,166522.78,1,0,0,1
5441,15602979,751,1,135536.5,1,1,0,0
5442,15660417,613,10,120481.69,1,0,0,1
5443,15590199,701,1,103421.32,1,0,1,0
5444,15641794,698,5,135658.73,2,0,1,0
5445,15779174,451,2,0.0,2,1,1,0
5446,15785547,665,8,191402.82,2,1,0,0
5447,15795124,726,9,94504.35,1,0,1,0
5448,15718912,608,5,126147.84,1,0,1,1
5449,15592028,549,7,0.0,1,1,1,0
5450,15580227,803,6,0.0,2,1,0,0
5451,15657830,663,4,87624.03,2,1,0,0
5452,15798256,558,1,153697.53,2,0,0,1
5453,15643819,714,4,0.0,2,0,0,0
5454,15754301,704,5,0.0,1,1,0,0
5455,15726855,805,9,116585.97,1,1,0,1
5456,15755225,659,9,134464.58,2,1,0,0
5457,15725221,738,10,83008.31,1,1,1,0
5458,15789055,635,2,113635.16,1,1,0,0
5459,15617507,530,7,0.0,2,1,0,0
5460,15668894,661,5,122552.48,2,0,1,0
5461,15589563,531,2,118899.45,2,0,0,0
5462,15693162,694,5,99713.87,1,0,0,0
5463,15750099,731,6,0.0,1,0,0,0
5464,15795540,556,2,134208.22,1,0,1,0
5465,15794941,647,1,85906.65,3,1,0,0
5466,15611848,850,3,137714.25,1,0,1,0
5467,15581237,573,1,160777.9,1,1,1,0
5468,15738150,591,5,0.0,2,1,1,0
5469,15678571,723,4,0.0,2,0,0,0
5470,15736124,617,1,102585.88,2,1,1,0
5471,15623202,704,10,102556.18,2,1,0,1
5472,15804201,457,4,126772.57,1,0,1,0
5473,15596863,787,3,158373.23,1,1,1,0
5474,15696277,651,9,0.0,2,1,0,0
5475,15748608,612,5,141927.1,1,1,1,0
5476,15723864,828,1,109876.82,2,1,0,1
5477,15802390,724,2,0.0,2,1,1,0
5478,15774336,648,9,111369.79,2,1,1,0
5479,15648766,569,3,116969.35,1,0,0,0
5480,15659094,765,8,136729.51,2,0,0,0
5481,15606397,577,1,152086.15,1,0,1,1
5482,15642619,603,2,0.0,2,1,0,0
5483,15666032,568,1,127289.28,1,0,0,0
5484,15595842,748,2,119852.01,1,0,0,1
5485,15753837,573,4,0.0,2,1,1,0
5486,15783882,771,5,0.0,2,0,1,0
5487,15799790,763,9,0.0,1,1,1,0
5488,15628155,410,7,117183.74,1,1,1,0
5489,15703778,728,8,129907.63,1,0,1,0
5490,15722322,655,2,0.0,2,0,1,0
5491,15639278,580,6,145387.32,2,1,1,1
5492,15568487,712,7,124616.23,1,1,1,0
5493,15682084,680,9,0.0,2,1,0,0
5494,15642821,383,8,95808.19,1,0,0,1
5495,15601387,721,10,0.0,2,1,0,0
5496,15642515,620,1,0.0,2,0,1,0
5497,15710421,774,8,117152.3,1,0,0,0
5498,15726774,563,3,106250.72,1,0,0,0
5499,15649078,850,8,111837.78,2,1,1,0
5500,15641877,681,9,97023.21,1,1,1,0
5501,15796496,631,8,137687.72,1,1,0,0
5502,15815690,614,3,113348.5,1,1,1,0
5503,15631739,704,10,122109.78,1,1,1,0
5504,15625584,786,2,120452.4,2,0,0,0
5505,15802466,534,7,0.0,2,1,1,0
5506,15697028,590,0,65812.35,2,0,1,0
5507,15575759,583,3,54428.37,1,1,0,1
5508,15567442,656,3,0.0,2,1,1,0
5509,15746805,597,9,0.0,2,1,0,0
5510,15636330,588,1,143279.58,2,1,0,1
5511,15714970,667,0,103846.65,1,1,0,0
5512,15653784,627,2,125190.86,1,0,1,0
5513,15693543,708,8,0.0,2,0,1,0
5514,15773283,641,6,38340.02,1,1,0,1
5515,15742534,527,2,123802.98,2,1,1,0
5516,15569878,592,3,96651.03,1,1,1,0
5517,15729454,465,8,0.0,2,1,0,0
5518,15578375,628,6,0.0,2,0,0,0
5519,15785559,678,1,133237.21,1,1,0,1
5520,15649414,570,6,142105.35,1,1,1,0
5521,15701605,815,1,166115.42,1,1,0,0
5522,15686696,817,6,81070.34,2,1,0,0
5523,15625586,717,4,0.0,1,1,1,0
5524,15654975,641,0,123835.52,2,0,1,0
5525,15782993,624,10,123401.43,2,1,1,0
5526,15774382,579,4,169377.31,1,1,1,0
5527,15689602,698,2,130015.24,1,1,1,0
5528,15756155,645,4,0.0,2,0,1,0
5529,15812647,691,8,133936.04,2,1,0,0
5530,15736043,638,6,114543.27,1,1,1,0
5531,15696744,705,3,119794.67,1,0,0,0
5532,15602572,720,9,0.0,2,1,1,0
5533,15674765,553,4,0.0,1,1,0,0
5534,15678725,658,8,0.0,2,0,1,0
5535,15694444,648,8,157138.99,3,1,0,1
5536,15795878,636,3,0.0,2,1,1,0
5537,15735346,527,10,136733.24,1,1,1,0
5538,15687094,717,9,82498.14,2,0,0,0
5539,15790067,614,3,151914.93,1,0,0,0
5540,15605742,737,0,80090.93,1,1,0,1
5541,15566740,587,3,83739.32,1,0,1,0
5542,15664897,682,2,181166.44,1,1,1,1
5543,15585777,710,3,130588.82,1,1,1,0
5544,15650864,507,6,0.0,2,1,0,0
5545,15806709,609,6,94126.67,1,0,0,0
5546,15633818,786,9,0.0,2,1,0,0
5547,15713845,688,7,148045.68,1,1,0,1
5548,15639662,710,2,0.0,2,1,0,0
5549,15567013,779,3,0.0,2,1,0,0
5550,15777784,733,6,168165.84,1,0,1,0
5551,15800251,583,10,72835.56,2,1,0,0
5552,15651315,627,3,0.0,2,1,0,0
5553,15651450,666,3,123212.08,2,1,1,0
5554,15784218,620,0,0.0,2,1,1,0
5555,15572398,614,6,0.0,2,1,1,0
5556,15707962,606,6,119501.88,2,1,0,0
5557,15705663,700,5,144550.83,2,1,1,0
5558,15645355,677,3,126729.41,1,1,1,1
5559,15729557,850,5,119984.07,1,1,0,1
5560,15631436,564,4,0.0,1,1,0,0
5561,15583073,771,2,0.0,1,1,1,1
5562,15614361,620,9,121490.05,1,1,1,0
5563,15724684,610,5,91897.8,1,1,0,0
5564,15700083,609,2,139443.75,2,1,0,0
5565,15636541,683,5,144961.97,1,0,1,0
5566,15796015,633,3,126041.02,1,0,1,0
5567,15787222,676,1,69459.05,2,1,1,0
5568,15594270,693,7,198338.77,2,1,1,0
5569,15701524,709,0,0.0,2,1,0,0
5570,15645847,569,2,109196.66,3,1,0,1
5571,15708867,684,3,134168.5,3,1,0,1
